run_name,backbone,rho,epsilon,lr,max_forward_step,lambda_q,lambda_sa,lambda_mv,run_dir,status,max_step,num_logged_steps,checkpoint_complete,loss_total__first1k_mean,loss_total__last1k_mean,loss_total__delta_last_minus_first,loss_total__slope_all_per10k,loss_total__slope_last10k_per10k,loss_total__last1k_std,loss_softdtw__first1k_mean,loss_softdtw__last1k_mean,loss_softdtw__delta_last_minus_first,loss_softdtw__slope_all_per10k,loss_softdtw__slope_last10k_per10k,loss_softdtw__last1k_std,loss_align__first1k_mean,loss_align__last1k_mean,loss_align__delta_last_minus_first,loss_align__slope_all_per10k,loss_align__slope_last10k_per10k,loss_align__last1k_std,loss_struct__first1k_mean,loss_struct__last1k_mean,loss_struct__delta_last_minus_first,loss_struct__slope_all_per10k,loss_struct__slope_last10k_per10k,loss_struct__last1k_std,loss_aux__first1k_mean,loss_aux__last1k_mean,loss_aux__delta_last_minus_first,loss_aux__slope_all_per10k,loss_aux__slope_last10k_per10k,loss_aux__last1k_std,soft_alignment_teacher_entropy__first1k_mean,soft_alignment_teacher_entropy__last1k_mean,soft_alignment_teacher_entropy__delta_last_minus_first,soft_alignment_teacher_entropy__slope_all_per10k,soft_alignment_teacher_entropy__slope_last10k_per10k,soft_alignment_teacher_entropy__last1k_std,soft_alignment_kl__first1k_mean,soft_alignment_kl__last1k_mean,soft_alignment_kl__delta_last_minus_first,soft_alignment_kl__slope_all_per10k,soft_alignment_kl__slope_last10k_per10k,soft_alignment_kl__last1k_std,soft_alignment_pred_entropy__first1k_mean,soft_alignment_pred_entropy__last1k_mean,soft_alignment_pred_entropy__delta_last_minus_first,soft_alignment_pred_entropy__slope_all_per10k,soft_alignment_pred_entropy__slope_last10k_per10k,soft_alignment_pred_entropy__last1k_std,soft_alignment_teacher_expected_deviation__first1k_mean,soft_alignment_teacher_expected_deviation__last1k_mean,soft_alignment_teacher_expected_deviation__delta_last_minus_first,soft_alignment_teacher_expected_deviation__slope_all_per10k,soft_alignment_teacher_expected_deviation__slope_last10k_per10k,soft_alignment_teacher_expected_deviation__last1k_std,soft_alignment_teacher_diag_mass__first1k_mean,soft_alignment_teacher_diag_mass__last1k_mean,soft_alignment_teacher_diag_mass__delta_last_minus_first,soft_alignment_teacher_diag_mass__slope_all_per10k,soft_alignment_teacher_diag_mass__slope_last10k_per10k,soft_alignment_teacher_diag_mass__last1k_std,softdtw_top1__first1k_mean,softdtw_top1__last1k_mean,softdtw_top1__delta_last_minus_first,softdtw_top1__slope_all_per10k,softdtw_top1__slope_last10k_per10k,softdtw_top1__last1k_std,emb_std__first1k_mean,emb_std__last1k_mean,emb_std__delta_last_minus_first,emb_std__slope_all_per10k,emb_std__slope_last10k_per10k,emb_std__last1k_std,adapter_grad_norm__first1k_mean,adapter_grad_norm__last1k_mean,adapter_grad_norm__delta_last_minus_first,adapter_grad_norm__slope_all_per10k,adapter_grad_norm__slope_last10k_per10k,adapter_grad_norm__last1k_std,head_grad_norm__first1k_mean,head_grad_norm__last1k_mean,head_grad_norm__delta_last_minus_first,head_grad_norm__slope_all_per10k,head_grad_norm__slope_last10k_per10k,head_grad_norm__last1k_std,rvt2_lite__backbone,rvt2_lite__repeats,rvt2_lite__tasks_per_repeat,rvt2_lite__episodes_per_task,rvt2_lite__overall_mean,rvt2_lite__overall_std,rvt2_lite__level1_mean,rvt2_lite__level1_std,rvt2_lite__level2_mean,rvt2_lite__level2_std,rvt2_lite__raw_csv
hpsA_h200_r3m_bn_bi_rho1p0_eps0p1_lr1e4_i40000,r3m_bn_bi,1.0,0.1,0.0001,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA_h200_r3m_bn_bi_rho1p0_eps0p1_lr1e4_i40000,complete,40000,40000,True,3.27295607947,2.4396810773400004,-0.8332750021299997,-0.13309481088117434,-0.026555685032578616,0.05317608166755399,2.31019499224,2.01978672555,-0.2904082666900001,-0.04332364364853794,-0.008992781244460558,0.04529883772907699,2.2964718261500003,2.00376000721,-0.2927118189400004,-0.043627089716525104,-0.008974148065681285,0.04506888640991619,0.13723681647,0.16026562520999998,0.02302880873999999,0.0030333001630586964,-0.00019648383007843905,0.003603165907721341,1.92552216999,0.83978870624,-1.08573346375,-0.17954233409493578,-0.03512580273413003,0.04250073808027225,1.05002471488,1.00580799802,-0.04421671685999984,-0.008784604947474869,-0.002518815897688954,0.016170349152293654,1.24644710194,0.99795201021,-0.24849509173000006,-0.03484248445429335,-0.006455330383770491,0.03315353037947168,1.27800726441,1.9370292423200002,0.6590219779100002,0.08701645631821882,0.00387201980257901,0.024191735271863784,0.11599880133000001,0.061936743849999996,-0.054062057480000016,-0.0058389806776480745,-0.00044586144610681445,0.001942985260712257,0.52162618754,0.65822690432,0.13660071677999996,0.016041928185965126,0.0015110340913547461,0.0080293190724674,0.148759375,0.1818625,0.03310312500000001,0.007387758429422046,0.0035984372234843707,0.026900348510753538,0.0047296192,0.00274353282,-0.00198608638,-0.0012134942696324967,8.55559767209598e-05,0.00014480436274176133,0.0,0.0,0.0,0.0,0.0,0.0,2.74841867033,3.02664200668,0.27822333634999996,0.11467120184717765,-0.5221213769115579,0.5062378481798068,r3m_bn_bi,3,12,10,31.666667,3.402069,37.777778,6.849349,25.555556,0.785674,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA_h200_r3m_bn_bi_rho1p0_eps0p1_lr1e4_i40000/eval_raw.csv
hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr3p75em5_i40000,vit_imagenet,0.5,0.05,0.0000375,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr3p75em5_i40000,complete,40000,40000,True,2.79784369277,2.18048283134,-0.6173608614299999,-0.09525583625489531,-0.043583073271444034,0.06123723410727582,2.08428123632,1.8254198506400001,-0.2588613856799997,-0.06004649300127311,-0.03960206665802673,0.0541876419790793,2.0675570464399997,1.8118683425,-0.25568870393999976,-0.05935331697471948,-0.03920309617025828,0.05375817874324162,0.16724182122,0.13551519784000002,-0.031726623379999985,-0.006932101913457195,-0.003988050625401915,0.006406946062773725,1.42712490556,0.71012596276,-0.7169989428,-0.07041868602175995,-0.007962019242642743,0.03278598071898068,1.01331804184,0.90851624036,-0.10480180148000007,-0.02255956043173353,-0.007912700386360397,0.030045834218123176,1.05423899977,0.90335209987,-0.15088689989999993,-0.03679375622480051,-0.03129039744798215,0.03341406219046199,2.06038800964,1.80603030586,-0.25435770378,-0.05918622639893406,-0.03735037619879825,0.03903492424295856,0.059864909509999994,0.0580193849,-0.0018455246099999961,-0.00026571231028169046,0.0007368447147724471,0.0037383980918233935,0.6648803561900001,0.68497939247,0.02009903627999987,0.0039941643167100156,0.0013461622670892228,0.013476407309331282,0.14945625,0.263475,0.11401875,0.024277603594274985,0.015896299471462982,0.026648877204302625,0.04656201569,0.07238587593,0.025823860239999996,0.006119175866495877,0.002857206871242084,0.0014131547565602765,0.0,0.0,0.0,0.0,0.0,0.0,2.41601057391,3.7433709587100004,1.3273603848000004,0.3064810918763786,0.16229418871064163,0.4244757405706704,vit_imagenet,3,12,10,31.666667,2.041241,32.777778,2.832789,30.555556,4.374449,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr3p75em5_i40000/eval_raw.csv
hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr7p5em5_i40000,vit_imagenet,0.5,0.05,0.000075,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr7p5em5_i40000,complete,40000,40000,True,2.72519782998,2.08484627578,-0.6403515542,-0.1071394685065223,-0.05157864827608793,0.06562876892509197,2.0778093334300003,1.73899487114,-0.33881446229000023,-0.08079853506077615,-0.048935142024077276,0.05913285209594958,2.0612000942999997,1.7263831055799999,-0.3348169887199999,-0.0798952879603624,-0.048444049941662286,0.05864744655076435,0.16608911126,0.12612005587,-0.03996905539000001,-0.009032256265931831,-0.0049084748929121335,0.0067661907258831575,1.29477699753,0.69170281264,-0.6030741848900001,-0.052681866765111246,-0.0052870098528971215,0.030899320165361784,1.00923078221,0.8745605805200001,-0.13467020168999988,-0.030536404319127148,-0.01006503995867555,0.03340808249091686,1.05196930198,0.8518225241999999,-0.20014677778000012,-0.04935888269401877,-0.03837901110395443,0.034877581309632005,2.05534689715,1.72194919645,-0.3333977007000002,-0.07921850738073345,-0.0464636961871123,0.043715895059676345,0.05963016084,0.05703363449,-0.002596526350000003,-0.000523906351713155,0.0009322405876706089,0.0041377060527629005,0.66598937085,0.69265819689,0.026668826039999982,0.005821385779608136,0.001971914231008343,0.015841683620250797,0.1541125,0.2954125,0.1413,0.031679626912377926,0.01951793044517929,0.02858426687008082,0.043871095570000004,0.07233841990999999,0.02846732433999999,0.006842398874403162,0.002976818086817174,0.0010492088068451827,0.0,0.0,0.0,0.0,0.0,0.0,2.3404480521099997,2.7030835791200003,0.36263552701000057,0.188404385442184,0.08334337628170015,0.27531052258585137,vit_imagenet,3,12,10,35.833333,3.118048,37.222222,3.928371,34.444444,2.832789,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr7p5em5_i40000/eval_raw.csv
hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr1p5em4_i40000,vit_imagenet,0.5,0.05,0.00015,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr1p5em4_i40000,complete,40000,40000,True,2.6786543209800002,1.9675912034,-0.7110631175800002,-0.12772077592462855,-0.06704286189834968,0.07373021019106298,2.07536768255,1.62209929366,-0.45326838889,-0.10921315217683865,-0.06760819944241218,0.06755320363792129,2.05880035105,1.61071338458,-0.44808696647,-0.10802256218999888,-0.06692437534999934,0.06701181354649786,0.16567358394999998,0.1138586425,-0.051814941449999985,-0.0119059742711722,-0.006837792236944315,0.007363429144655183,1.20657327827,0.69098382237,-0.5155894559,-0.03701524706099344,0.0011306797683004034,0.030235501400498153,1.00806833538,0.8191005578,-0.18896777757999994,-0.04515359653840094,-0.017825767025703602,0.03776713786608649,1.0507320068,0.79161282323,-0.25911918356999986,-0.0628689653317573,-0.049098612752260774,0.03775344066157754,2.0541181545600002,1.60556927412,-0.4485488804400002,-0.10782914997380681,-0.06649696671061064,0.04942835099316452,0.059588546039999996,0.05480133217,-0.004787213869999994,-0.0012314359222276073,0.0008801063409272635,0.004471516913163003,0.6662415457199999,0.70490703619,0.03866549047000001,0.009391377129578715,0.0037486379649421817,0.017811991715766713,0.15650312500000002,0.33939687500000004,0.18289375000000002,0.04233180377059813,0.027377507898775053,0.03225153687592849,0.03813169708,0.07200228333,0.03387058625,0.008282125546070086,0.004471379708649594,0.0010895309209293747,0.0,0.0,0.0,0.0,0.0,0.0,1.83000153721,2.0513944109,0.22139287368999994,0.19294301719928603,0.11071711576020725,0.16773763309149226,vit_imagenet,3,12,10,35.555556,1.964186,33.888889,3.424674,37.222222,1.571348,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA2_vit_imagenet_b20_rho0p5_eps0p05_lr1p5em4_i40000/eval_raw.csv
hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr5em5_i40000,r3m_bn_bi,0.25,0.025,0.00005,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr5em5_i40000,complete,40000,40000,True,4.65865465519,2.55912586005,-2.0995287951400003,-0.28104966146543636,-0.035964551697846084,0.023909877309453913,3.64625629658,2.1539584063,-1.4922978902799997,-0.17457999514224598,-0.008622144266559833,0.011945164350314872,3.63251797751,2.13713353274,-1.49538444477,-0.17503231875404154,-0.008655061164074428,0.012005763030732666,0.13737353523999998,0.16825195354,0.030878418300000016,0.004524311754163697,0.0003345475191124755,0.0013159718972064953,2.02479672728,0.8103349067000001,-1.21446182058,-0.21293933247566682,-0.054684816169912324,0.0407478788943251,2.05464564192,2.07944155,0.024795908079999762,0.0017832281363379125,-7.81734679816953e-08,0.0,1.5778723463,0.05769193877,-1.52018040753,-0.1768155539066526,-0.008654980773293817,0.012005760071903212,1.26574406993,2.02376290209,0.7580188321600001,0.10477722067935605,0.007500778514823553,0.010335949069576316,0.36927779802,0.375,0.005722201980000008,0.00044859409236920725,-4.1166173211660515e-08,0.0,0.13232138008000002,0.125,-0.007321380080000023,-0.0005825740597276232,1.3447680614476754e-07,0.0,0.146971875,0.135140625,-0.011831250000000015,-0.003117852543940821,-0.0006126138811261379,0.023090128902506696,0.00448056037,0.01849213975,0.01401157938,0.0023826106293053178,0.00023522799142767996,0.0001450965770527944,0.0,0.0,0.0,0.0,0.0,0.0,2.80877716879,0.34088389073,-2.46789327806,-0.45956079873034483,-0.05947280378859882,0.09610325585230794,r3m_bn_bi,3,12,10,28.611111,1.416394,30.555556,2.832789,26.666667,0.000000,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr5em5_i40000/eval_raw.csv
hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr2em4_i40000,r3m_bn_bi,0.25,0.025,0.0002,1,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr2em4_i40000,complete,40000,40000,True,4.03399857148,2.47878625075,-1.55521232073,-0.13196533545299746,-0.01187319128218709,0.01671864090340882,3.13109485683,2.1347387684199997,-0.9963560884100002,-0.060085582562085335,-0.00343925910958798,0.006785656469831483,3.11665655646,2.11784305364,-0.99881350282,-0.0602504277981603,-0.0034503883908680983,0.006809581000356581,0.1443881837,0.16898047002,0.02459228631999999,0.0016557066141976687,0.00010121177596431704,0.0009298946269111342,1.8058074202099998,0.6880949681199999,-1.11771245209,-0.14375950569688403,-0.016867848405818866,0.03009369325278387,2.06809273876,2.07944155,0.011348811239999979,0.00046098581493714367,0.0,0.0,1.04856381367,0.038401470099999994,-1.01016234357,-0.060711415697723516,-0.003450377404880566,0.0068095768827426415,1.47447517793,2.04117817334,0.56670299541,0.03957557606086583,0.0033019728598391233,0.006456869673313232,0.37224907101000004,0.375,0.0027509289899999567,0.00011581729358636403,0.0,0.0,0.12856868595,0.125,-0.003568685950000011,-0.00015058064507456932,0.0,0.0,0.148771875,0.1308875,-0.017884375000000008,-0.002412676732953242,-0.0003467752534677536,0.024492214962105817,0.0070327212100000005,0.0186259199,0.011593198689999999,0.0009410211492431792,6.405664479636669e-05,0.0001344215627590678,0.0,0.0,0.0,0.0,0.0,0.0,2.08889336357,0.09743429131,-1.99145907226,-0.17639262180695478,-0.019771785572018766,0.02372234066530901,r3m_bn_bi,3,12,10,36.388889,2.187224,38.333333,3.600411,34.444444,2.832789,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsA2_r3m_bn_b20_rho0p25_eps0p025_lr2em4_i40000/eval_raw.csv
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep1_lq0p05_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,1,0.05,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep1_lq0p05_lsa1_lmv0p5_i40000,complete,40000,40000,True,4.369509584499999,2.49773929399,-1.8717702905099993,-0.1966797092077967,-0.02072404319301998,0.019268550017377314,3.41703314,2.13368786581,-1.2833452741900002,-0.10453270274155456,-0.005294794183589775,0.008834392464012804,3.41003144042,2.12525395642,-1.2847774840000001,-0.10467202890309935,-0.0053033426727198095,0.008855235929237062,0.14003955075,0.16868554781,0.02864599706000001,0.002787052133841086,0.0001597983509575829,0.001052355668167041,1.90495289058,0.7281028699800001,-1.1768500205999999,-0.184294012205273,-0.030858493173855674,0.03372208690744843,2.06161451424,2.07944155,0.017827035759999887,0.0009324649230590308,0.0,0.0,1.34841694099,0.04581236539,-1.3026045756,-0.105604498074698,-0.005303340136741809,0.00885524141306577,1.35035094634,2.0343037861,0.6839528397600001,0.0655635545306342,0.004831288473291289,0.008079953905617485,0.37080699553,0.375,0.0041930044699999836,0.00023688833256583664,0.0,0.0,0.13037322218,0.125,-0.005373222179999998,-0.0003069985555095423,0.0,0.0,0.147678125,0.13227187499999998,-0.01540625000000001,-0.002880432959808096,-0.00041522062915220435,0.02441944485669924,0.00533284002,0.01857581372,0.0132429737,0.0015285417815007836,0.00015603180932251753,0.0001390011074285439,0.0,0.0,0.0,0.0,0.0,0.0,2.6377609653,0.19140518382,-2.44635578148,-0.3083934263293607,-0.037683135821626836,0.049271813980296134,r3m_bn_bi,3,12,10,26.388889,1.039349,28.333333,1.360828,24.444444,2.078699,/home/paichichi/projects/TCC-core/wsl_result/downstream_rvt2_lite_runs/hparam_search/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep1_lq0p05_lsa1_lmv0p5_i40000/eval_raw.csv
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep1_lq0p2_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,1,0.2,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep1_lq0p2_lsa1_lmv0p5_i40000,complete,40000,40000,True,4.39240532073,2.5232083649800003,-1.8691969557499997,-0.19509521574501956,-0.020866388317079463,0.019150365666041908,3.43976748354,2.1590958695099998,-1.28067161403,-0.10319460279696761,-0.005415485303698881,0.00868564862903211,3.411761534,2.12536409605,-1.2863974379499998,-0.10374711418581421,-0.00544864975461411,0.008769697258464144,0.14001416026000002,0.16868457135,0.028670411089999986,0.0027676789103918244,0.00016262181797181834,0.0010882058245002516,1.90527566394,0.7282249970300001,-1.1770506669099998,-0.18380122469393856,-0.030901800028546304,0.03357427446957013,2.0615466582999997,2.07944155,0.017894891700000137,0.0009267423640747123,0.0,0.0,1.350214893,0.045922498650000004,-1.30429239435,-0.10467386077636803,-0.0054486506531849326,0.008769699082039902,1.34964862896,2.03420349266,0.6845548637000001,0.06491055441641934,0.004956560888957013,0.008022653871406415,0.37078299131,0.375,0.004217008690000024,0.00023526448805500638,0.0,0.0,0.13040827582,0.125,-0.0054082758200000025,-0.000304862808155645,0.0,0.0,0.14778437500000002,0.132915625,-0.014868750000000014,-0.0027824490661921375,0.0003526550660265507,0.0236236174777356,0.00532579661,0.0185619058,0.013236109190000001,0.001478961459035234,0.00013432696338227005,0.00013860087470416628,0.0,0.0,0.0,0.0,0.0,0.0,2.63846341049,0.19132354754,-2.44713986295,-0.29694034540408015,-0.03736255592017334,0.047755947875090736,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p05_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,3,0.05,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p05_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p1_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,3,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p1_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p2_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,3,0.2,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep3_lq0p2_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p05_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,7,0.05,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p05_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p1_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,7,0.1,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p1_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p2_lsa1_lmv0p5_i40000,r3m_bn_bi,0.25,0.025,0.0001,7,0.2,1,0.5,/home/paichichi/projects/TCC-core/wsl_result/tcc_core_runs/hpsB_r3m_bn_bi_rho0p25_eps0p025_lr0p0001_qstep7_lq0p2_lsa1_lmv0p5_i40000,missing,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
